speaker,utterance,attack,label,bona_fide_probability,spoof_probability,bona_fide_logit
TFF1,DF_E_2022803,Task2-team31,spoof,0.9961001873016357,0.0038997505325824022,2.0723936557769775
VCC2TF1,DF_E_2004437,HUB-N15,spoof,4.17220107351568e-08,1.0,-8.578496932983398
TFF1,DF_E_2012027,Task2-team23,spoof,0.576204240322113,0.42379578948020935,-0.19864815473556519
TMM1,DF_E_2017644,-,bonafide,0.04163895174860954,0.958361029624939,-1.811710238456726
TEF1,DF_E_2006062,-,bonafide,0.00017495972861070186,0.9998250603675842,-4.3198628425598145
TEF1,DF_E_2023840,Task1-team28,spoof,0.00021403607388492674,0.9997859597206116,-4.197644233703613
TEF2,DF_E_2022842,Task1-team20,spoof,0.23412702977657318,0.7658729553222656,-0.8289673924446106
TFM1,DF_E_2016552,-,bonafide,0.9999986886978149,1.2683564136750647e-06,5.357547283172607
LA_0014,DF_E_2010487,A16,spoof,0.0003278542426414788,0.9996721744537354,-4.129603862762451
VCC2TF2,DF_E_2013955,HUB-D01,spoof,2.2692469428875484e-05,0.9999773502349854,-5.283930778503418
VCC2SF2,DF_E_2031996,-,bonafide,0.948613166809082,0.05138684809207916,0.9399161338806152
LA_0046,DF_E_2029874,-,bonafide,0.999825656414032,0.0001743610337143764,3.422642230987549
LA_0047,DF_E_2027291,A19,spoof,0.0013244003057479858,0.998675525188446,-3.5574395656585693
VCC2TM1,DF_E_2036007,-,bonafide,0.0038295849226415157,0.9961704611778259,-3.0304200649261475
TFF1,DF_E_2005779,-,bonafide,0.5137026309967041,0.4862973690032959,-0.1958421766757965
VCC2TF1,DF_E_2025543,HUB-N06,spoof,1.550071182521151e-08,1.0,-9.206366539001465
TFF1,DF_E_2030695,-,bonafide,0.9999996423721313,4.095071517440374e-07,5.868088722229004
VCC2SM2,DF_E_2036314,-,bonafide,0.04573903605341911,0.9542610049247742,-1.9358634948730469
LA_0041,DF_E_2002202,-,bonafide,0.9999788999557495,2.114436028932687e-05,4.194756031036377
LA_0018,DF_E_2002884,-,bonafide,0.9999994039535522,5.489696377480868e-07,5.700263977050781
LA_0007,DF_E_2015772,-,bonafide,0.9999997615814209,2.294622447607253e-07,6.000839710235596
VCC2TF2,DF_E_2015342,SPO-N18,spoof,1.7398479030816816e-06,0.9999982118606567,-7.186197757720947
VCC2SM1,DF_E_2033747,-,bonafide,1.2269683793419972e-05,0.9999877214431763,-5.536713123321533
LA_0032,DF_E_2025702,-,bonafide,0.999910831451416,8.910334872780368e-05,3.58146333694458
LA_0030,DF_E_2012547,-,bonafide,0.09654009342193604,0.903459906578064,-1.3459758758544922
TMF1,DF_E_2017342,Task2-team26,spoof,0.00011202890891581774,0.9998879432678223,-4.667343616485596
TGM1,DF_E_2026589,-,bonafide,0.9999728202819824,2.7220507035963237e-05,4.109770774841309
LA_0018,DF_E_2015799,-,bonafide,0.9999990463256836,9.321520906269143e-07,5.475315570831299
LA_0001,DF_E_2018318,-,bonafide,0.9999988079071045,1.1448422583271167e-06,5.443830966949463
LA_0014,DF_E_2003860,A16,spoof,0.00011245532368775457,0.9998875856399536,-4.5616631507873535
VCC2TM2,DF_E_2032192,HUB-D02,spoof,0.0008273696876130998,0.9991726279258728,-3.7883238792419434
VCC2TM1,DF_E_2016561,HUB-N18,spoof,3.3691409043967724e-05,0.9999662637710571,-5.091492176055908
